line_id	group_id	desc_cn	item_G	item_D	item_P	weight	desc_vn
309	10101	аЗм╥иЯь╓ж╝лзтфеЕ	0	102	1134	1	й╕це4йвйн
310	10101	фРлЛиЯь╓ж╝тфснеЕ	0	102	1231	1	й╕це4йвйн
311	10101	фРлЛиЯь╓ж╝тфснеЕ	0	102	1232	1	й╕це4йвйн
312	10101	фРлЛиЯь╓ж╝тфснеЕ	0	102	1233	1	й╕це4йвйн
313	10101	фРлЛиЯь╓ж╝тфснеЕ	0	102	1234	1	й╕це4йвйн
314	10101	уф╬╜╣юхкж╝гЕ╧Б╥╗╫Д	0	102	1431	1	й╕це4йвйн
315	10101	уф╬╜╣юхкж╝гЕ╧Б╥╗╫Д	0	102	1432	1	й╕це4йвйн
316	10101	уф╬╜╣юхкж╝гЕ╧Б╥╗╫Д	0	102	1433	1	й╕це4йвйн
317	10101	уф╬╜╣юхкж╝гЕ╧Б╥╗╫Д	0	102	1434	1	й╕це4йвйн
318	10101	л╚рри╒хкж╝╨фх╩╫Д	0	102	1531	1	й╕це4йвйн
319	10101	л╚рри╒хкж╝╨фх╩╫Д	0	102	1532	1	й╕це4йвйн
320	10101	л╚рри╒хкж╝╨фх╩╫Д	0	102	1533	1	й╕це4йвйн
321	10101	л╚рри╒хкж╝╨фх╩╫Д	0	102	1534	1	й╕це4йвйн
322	10101	аЗФЬ╫╚╬Эж╝╟афЬ╩╒╥Ш	0	102	1731	1	й╕це4йвйн
323	10101	аЗФЬ╫╚╬Эж╝╟афЬ╩╒╥Ш	0	102	1732	1	й╕це4йвйн
324	10101	аЗФЬ╫╚╬Эж╝╟афЬ╩╒╥Ш	0	102	1733	1	й╕це4йвйн
325	10101	аЗФЬ╫╚╬Эж╝╟афЬ╩╒╥Ш	0	102	1734	1	й╕це4йвйн
326	10101	╩╒рМ╫╚╬Эж╝цмй©╩╒╥Ш	0	102	1831	1	й╕це4йвйн
327	10101	╩╒рМ╫╚╬Эж╝цмй©╩╒╥Ш	0	102	1832	1	й╕це4йвйн
328	10101	╩╒рМ╫╚╬Эж╝цмй©╩╒╥Ш	0	102	1833	1	й╕це4йвйн
329	10101	╩╒рМ╫╚╬Эж╝цмй©╩╒╥Ш	0	102	1834	1	й╕це4йвйн
330	10101	сдз╓╧Ми╥ж╝пчбчя╙╫Д	0	102	2031	1	й╕це4йвйн
331	10101	сдз╓╧Ми╥ж╝пчбчя╙╫Д	0	102	2032	1	й╕це4йвйн
332	10101	сдз╓╧Ми╥ж╝пчбчя╙╫Д	0	102	2033	1	й╕це4йвйн
333	10101	сдз╓╧Ми╥ж╝пчбчя╙╫Д	0	102	2034	1	й╕це4йвйн
334	10101	нчБЗбчи╡ж╝П╡я╙я╙╫Д	0	102	2131	1	й╕це4йвйн
335	10101	нчБЗбчи╡ж╝П╡я╙я╙╫Д	0	102	2132	1	й╕це4йвйн
336	10101	нчБЗбчи╡ж╝П╡я╙я╙╫Д	0	102	2133	1	й╕це4йвйн
337	10101	нчБЗбчи╡ж╝П╡я╙я╙╫Д	0	102	2134	1	й╕це4йвйн
338	10101	╟к╡©лЛаЗж╝лЛжзсЯ╫Д	0	102	235	1	й╕це4йвйн
339	10101	╟к╡©лЛаЗж╝лЛжзсЯ╫Д	0	102	236	1	й╕це4йвйн
340	10101	нча©╥╗вПж╝ЛЬ╤╗сЯ╫Д	0	102	335	1	й╕це4йвйн
341	10101	нча©╥╗вПж╝ЛЬ╤╗сЯ╫Д	0	102	336	1	й╕це4йвйн
342	10101	╟к╠╕бч╨╨ж╝╢СЁксЯ╫Д	0	102	435	1	й╕це4йвйн
343	10101	╟к╠╕бч╨╨ж╝╢СЁксЯ╫Д	0	102	436	1	й╕це4йвйн
344	10101	лЛ╩Зй╧уъж╝иЯув╩╥	0	102	635	1	й╕це4йвйн
345	10101	лЛ╩Зй╧уъж╝иЯув╩╥	0	102	636	1	й╕це4йвйн
346	10101	лЛ╩Зй╧уъж╝иЯув╩╥	0	102	637	1	й╕це4йвйн
347	10101	лЛ╩Зй╧уъж╝иЯув╩╥	0	102	638	1	й╕це4йвйн
348	10101	сЯтооивсж╝ор╩ЙсЯ╫Д	0	102	931	1	й╕це4йвйн
349	10101	сЯтооивсж╝ор╩ЙсЯ╫Д	0	102	932	1	й╕це4йвйн
350	10101	сЯтооивсж╝ор╩Й╢Д╫Д	0	102	935	1	й╕це4йвйн
351	10101	сЯтооивсж╝ор╩Й╢Д╫Д	0	102	936	1	й╕це4йвйн
352	10101	аЗм╥иЯь╓ж╝лзтф╫Д	0	102	1135	1	й╕це4йвйн
353	10101	аЗм╥иЯь╓ж╝лзтф╫Д	0	102	1136	1	й╕це4йвйн
354	10101	аЗм╥иЯь╓ж╝лзтф╫Д	0	102	1137	1	й╕це4йвйн
355	10101	аЗм╥иЯь╓ж╝лзтф╫Д	0	102	1138	1	й╕це4йвйн
356	10101	фРлЛиЯь╓ж╝тфсн╫Д	0	102	1235	1	й╕це4йвйн
357	10101	фРлЛиЯь╓ж╝тфсн╫Д	0	102	1236	1	й╕це4йвйн
358	10101	фРлЛиЯь╓ж╝тфсн╫Д	0	102	1237	1	й╕це4йвйн
359	10101	фРлЛиЯь╓ж╝тфсн╫Д	0	102	1238	1	й╕це4йвйн
360	10101	уф╬╜╣юхкж╝гЕ╧Б╥╗╩╥	0	102	1435	1	й╕це4йвйн
361	10101	уф╬╜╣юхкж╝гЕ╧Б╥╗╩╥	0	102	1436	1	й╕це4йвйн
362	10101	уф╬╜╣юхкж╝гЕ╧Б╥╗╩╥	0	102	1437	1	й╕це4йвйн
363	10101	уф╬╜╣юхкж╝гЕ╧Б╥╗╩╥	0	102	1438	1	й╕це4йвйн
364	10101	л╚рри╒хкж╝╨фх╩╩╥	0	102	1535	1	й╕це4йвйн
365	10101	л╚рри╒хкж╝╨фх╩╩╥	0	102	1536	1	й╕це4йвйн
366	10101	л╚рри╒хкж╝╨фх╩╩╥	0	102	1537	1	й╕це4йвйн
367	10101	л╚рри╒хкж╝╨фх╩╩╥	0	102	1538	1	й╕це4йвйн
368	10101	аЗФЬ╫╚╬Эж╝╟афЬаНфЛ	0	102	1735	1	й╕це4йвйн
369	10101	аЗФЬ╫╚╬Эж╝╟афЬаНфЛ	0	102	1736	1	й╕це4йвйн
370	10101	аЗФЬ╫╚╬Эж╝╟афЬаНфЛ	0	102	1737	1	й╕це4йвйн
371	10101	аЗФЬ╫╚╬Эж╝╟афЬаНфЛ	0	102	1738	1	й╕це4йвйн
372	10101	╩╒рМ╫╚╬Эж╝цмй©аНфЛ	0	102	1835	1	й╕це4йвйн
373	10101	╩╒рМ╫╚╬Эж╝цмй©аНфЛ	0	102	1836	1	й╕це4йвйн
374	10101	╩╒рМ╫╚╬Эж╝цмй©аНфЛ	0	102	1837	1	й╕це4йвйн
375	10101	╩╒рМ╫╚╬Эж╝цмй©аНфЛ	0	102	1838	1	й╕це4йвйн
376	10101	сдз╓╧Ми╥ж╝пчбч╨з╫Д	0	102	2035	1	й╕це4йвйн
377	10101	сдз╓╧Ми╥ж╝пчбч╨з╫Д	0	102	2036	1	й╕це4йвйн
378	10101	сдз╓╧Ми╥ж╝пчбч╨з╫Д	0	102	2037	1	й╕це4йвйн
379	10101	сдз╓╧Ми╥ж╝пчбч╨з╫Д	0	102	2038	1	й╕це4йвйн
380	10101	нчБЗбчи╡ж╝П╡я╙╨з╫Д	0	102	2135	1	й╕це4йвйн
381	10101	нчБЗбчи╡ж╝П╡я╙╨з╫Д	0	102	2136	1	й╕це4йвйн
382	10101	нчБЗбчи╡ж╝П╡я╙╨з╫Д	0	102	2137	1	й╕це4йвйн
383	10101	нчБЗбчи╡ж╝П╡я╙╨з╫Д	0	102	2138	1	й╕це4йвйн
384	10102	╢Од╕йввЫж╝╣шйм╣╤	0	3	241	1	й╕це5нДфВ
385	10102	╢Од╕йввЫж╝╣шйм╣╤	0	3	242	1	й╕це5нДфВ
386	10102	╢Од╕йввЫж╝╣шйм╧В	0	5	241	1	й╕це5нДфВ
387	10102	╢Од╕йввЫж╝╣шйм╧В	0	5	242	1	й╕це5нДфВ
388	10102	╡ь╬╜йввЫж╝пЧ╬╡ух	0	8	341	1	й╕це5нДфВ
389	10102	╡ь╬╜йввЫж╝пЧ╬╡ух	0	8	342	1	й╕це5нДфВ
390	10102	бч╨╨йввЫж╝уЩ╬Уйж	0	0	441	1	й╕це5нДфВ
391	10102	бч╨╨йввЫж╝уЩ╬Уйж	0	0	442	1	й╕це5нДфВ
392	10102	г╖йжиЯнюж╝г╠рЧуК	0	1	641	1	й╕це5нДфВ
393	10102	г╖йжиЯнюж╝г╠рЧуК	0	1	642	1	й╕це5нДфВ
394	10102	г╖йжиЯнюж╝г╠рЧуК	0	1	643	1	й╕це5нДфВ
395	10102	г╖йжиЯнюж╝г╠рЧуК	0	1	644	1	й╕це5нДфВ
396	10102	╫П╧Бй╔е╝ж╝╥ПюА╫ё	0	2	841	1	й╕це5нДфВ
397	10102	╫П╧Бй╔е╝ж╝╥ПюА╫ё	0	2	842	1	й╕це5нДфВ
398	10102	лЛрТй╔е╝ж╝╥Птогы	0	10	941	1	й╕це5нДфВ
399	10102	лЛрТй╔е╝ж╝╥Птогы	0	10	942	1	й╕це5нДфВ
400	10102	ж╢╥╗Ё╓юож╝╥ЖвПйж	0	0	1141	1	й╕це5нДфВ
401	10102	ж╢╥╗Ё╓юож╝╥ЖвПйж	0	0	1142	1	й╕це5нДфВ
402	10102	ж╢╥╗Ё╓юож╝╥ЖвПйж	0	0	1143	1	й╕це5нДфВ
403	10102	ж╢╥╗Ё╓юож╝╥ЖвПйж	0	0	1144	1	й╕це5нДфВ
404	10102	уф╟ТЁ╓юож╝аЗжз╧В	0	5	1241	1	й╕це5нДфВ
405	10102	уф╟ТЁ╓юож╝аЗжз╧В	0	5	1242	1	й╕це5нДфВ
406	10102	уф╟ТЁ╓юож╝аЗжз╧В	0	5	1243	1	й╕це5нДфВ
407	10102	уф╟ТЁ╓юож╝аЗжз╧В	0	5	1244	1	й╕це5нДфВ
408	10102	иогЕуФхкж╝иЯ©у╫ё	0	2	1441	1	й╕це5нДфВ
409	10102	иогЕуФхкж╝иЯ©у╫ё	0	2	1442	1	й╕це5нДфВ
410	10102	иогЕуФхкж╝иЯ©у╫ё	0	2	1443	1	й╕це5нДфВ
411	10102	иогЕуФхкж╝иЯ©у╫ё	0	2	1444	1	й╕це5нДфВ
412	10102	вооЖиохкж╝сЫ©у╠й	0	9	1541	1	й╕це5нДфВ
413	10102	вооЖиохкж╝сЫ©у╠й	0	9	1542	1	й╕це5нДфВ
414	10102	вооЖиохкж╝сЫ©у╠й	0	9	1543	1	й╕це5нДфВ
415	10102	вооЖиохкж╝сЫ©у╠й	0	9	1544	1	й╕це5нДфВ
416	10102	уР╬Эт╙к╖ж╝нчк╚г╧	0	6	1741	1	й╕це5нДфВ
417	10102	уР╬Эт╙к╖ж╝нчк╚г╧	0	6	1742	1	й╕це5нДфВ
418	10102	уР╬Эт╙к╖ж╝нчк╚г╧	0	6	1743	1	й╕це5нДфВ
419	10102	уР╬Эт╙к╖ж╝нчк╚г╧	0	6	1744	1	й╕це5нДфВ
420	10102	уВб╡т╙к╖ж╝╟туъ╧╜	0	4	1841	1	й╕це5нДфВ
421	10102	уВб╡т╙к╖ж╝╟туъ╧╜	0	4	1842	1	й╕це5нДфВ
422	10102	уВб╡т╙к╖ж╝╟туъ╧╜	0	4	1843	1	й╕це5нДфВ
423	10102	уВб╡т╙к╖ж╝╟туъ╧╜	0	4	1844	1	й╕це5нДфВ
424	10102	яжбчвПуъж╝д╖╩Йхп	0	7	2041	1	й╕це5нДфВ
425	10102	яжбчвПуъж╝д╖╩Йхп	0	7	2042	1	й╕це5нДфВ
426	10102	яжбчвПуъж╝д╖╩Йхп	0	7	2043	1	й╕це5нДфВ
427	10102	яжбчвПуъж╝д╖╩Йхп	0	7	2044	1	й╕це5нДфВ
428	10102	╧ф╤╬вПуъж╝йилЛв╕	0	11	2141	1	й╕це5нДфВ
429	10102	╧ф╤╬вПуъж╝йилЛв╕	0	11	2142	1	й╕це5нДфВ
430	10102	╧ф╤╬вПуъж╝йилЛв╕	0	11	2143	1	й╕це5нДфВ
431	10102	╧ф╤╬вПуъж╝йилЛв╕	0	11	2144	1	й╕це5нДфВ
432	10103	╢Од╕йввЫж╝╣шймм╥©Ь	0	103	241	1	й╕це5м╥
433	10103	╢Од╕йввЫж╝╣шймм╥©Ь	0	103	242	1	й╕це5м╥
434	10103	╡ь╬╜йввЫж╝пЧ╬╡ц╠	0	103	341	1	й╕це5м╥
435	10103	╡ь╬╜йввЫж╝пЧ╬╡ц╠	0	103	342	1	й╕це5м╥
436	10103	бч╨╨йввЫж╝уЩ╬Ум╥©Ь	0	103	441	1	й╕це5м╥
437	10103	бч╨╨йввЫж╝уЩ╬Ум╥©Ь	0	103	442	1	й╕це5м╥
438	10103	г╖йжиЯнюж╝г╠рЧм╥╫М	0	103	641	1	й╕це5м╥
439	10103	г╖йжиЯнюж╝г╠рЧм╥╫М	0	103	642	1	й╕це5м╥
440	10103	г╖йжиЯнюж╝г╠рЧм╥╫М	0	103	643	1	й╕це5м╥
441	10103	г╖йжиЯнюж╝г╠рЧм╥╫М	0	103	644	1	й╕це5м╥
442	10103	╫П╧Бй╔е╝ж╝╥ПюАВы	0	103	841	1	й╕це5м╥
443	10103	╫П╧Бй╔е╝ж╝╥ПюАВы	0	103	842	1	й╕це5м╥
444	10103	лЛрТй╔е╝ж╝╥ПтоВы	0	103	941	1	й╕це5м╥
445	10103	лЛрТй╔е╝ж╝╥ПтоВы	0	103	942	1	й╕це5м╥
446	10103	ж╢╥╗Ё╓юож╝╥ЖвПм╥╫М	0	103	1141	1	й╕це5м╥
447	10103	ж╢╥╗Ё╓юож╝╥ЖвПм╥╫М	0	103	1142	1	й╕це5м╥
448	10103	ж╢╥╗Ё╓юож╝╥ЖвПм╥╫М	0	103	1143	1	й╕це5м╥
449	10103	ж╢╥╗Ё╓юож╝╥ЖвПм╥╫М	0	103	1144	1	й╕це5м╥
450	10103	уф╟ТЁ╓юож╝аЗжзм╥╫М	0	103	1241	1	й╕це5м╥
451	10103	уф╟ТЁ╓юож╝аЗжзм╥╫М	0	103	1242	1	й╕це5м╥
452	10103	уф╟ТЁ╓юож╝аЗжзм╥╫М	0	103	1243	1	й╕це5м╥
453	10103	уф╟ТЁ╓юож╝аЗжзм╥╫М	0	103	1244	1	й╕це5м╥
454	10103	иогЕуФхкж╝иЯ©у╥╗╫М	0	103	1441	1	й╕це5м╥
455	10103	иогЕуФхкж╝иЯ©у╥╗╫М	0	103	1442	1	й╕це5м╥
456	10103	иогЕуФхкж╝иЯ©у╥╗╫М	0	103	1443	1	й╕це5м╥
457	10103	иогЕуФхкж╝иЯ©у╥╗╫М	0	103	1444	1	й╕це5м╥
458	10103	вооЖиохкж╝сЫ©ум╥╫М	0	103	1541	1	й╕це5м╥
459	10103	вооЖиохкж╝сЫ©ум╥╫М	0	103	1542	1	й╕це5м╥
460	10103	вооЖиохкж╝сЫ©ум╥╫М	0	103	1543	1	й╕це5м╥
461	10103	вооЖиохкж╝сЫ©ум╥╫М	0	103	1544	1	й╕це5м╥
462	10103	уР╬Эт╙к╖ж╝нчк╚у╫©Ь	0	103	1741	1	й╕це5м╥
463	10103	уР╬Эт╙к╖ж╝нчк╚у╫©Ь	0	103	1742	1	й╕це5м╥
464	10103	уР╬Эт╙к╖ж╝нчк╚у╫©Ь	0	103	1743	1	й╕це5м╥
465	10103	уР╬Эт╙к╖ж╝нчк╚у╫©Ь	0	103	1744	1	й╕це5м╥
466	10103	уВб╡т╙к╖ж╝╟туъу╫©Ь	0	103	1841	1	й╕це5м╥
467	10103	уВб╡т╙к╖ж╝╟туъу╫©Ь	0	103	1842	1	й╕це5м╥
468	10103	уВб╡т╙к╖ж╝╟туъу╫©Ь	0	103	1843	1	й╕це5м╥
469	10103	уВб╡т╙к╖ж╝╟туъу╫©Ь	0	103	1844	1	й╕це5м╥
470	10103	яжбчвПуъж╝д╖╩Йм╥╫М	0	103	2041	1	й╕це5м╥
471	10103	яжбчвПуъж╝д╖╩Йм╥╫М	0	103	2042	1	й╕це5м╥
472	10103	яжбчвПуъж╝д╖╩Йм╥╫М	0	103	2043	1	й╕це5м╥
473	10103	яжбчвПуъж╝д╖╩Йм╥╫М	0	103	2044	1	й╕це5м╥
474	10103	╧ф╤╬вПуъж╝йилЛм╥╫М	0	103	2141	1	й╕це5м╥
475	10103	╧ф╤╬вПуъж╝йилЛм╥╫М	0	103	2142	1	й╕це5м╥
476	10103	╧ф╤╬вПуъж╝йилЛм╥╫М	0	103	2143	1	й╕це5м╥
477	10103	╧ф╤╬вПуъж╝йилЛм╥╫М	0	103	2144	1	й╕це5м╥
478	10104	╢Од╕йввЫж╝╣шймНЬ╪в	0	100	241	1	й╕це5╪в
479	10104	╢Од╕йввЫж╝╣шймНЬ╪в	0	100	242	1	й╕це5╪в
480	10104	╡ь╬╜йввЫж╝пЧ╬╡еш	0	100	341	1	й╕це5╪в
481	10104	╡ь╬╜йввЫж╝пЧ╬╡еш	0	100	342	1	й╕це5╪в
482	10104	бч╨╨йввЫж╝уЩ╬УНЬ╪в	0	100	441	1	й╕це5╪в
483	10104	бч╨╨йввЫж╝уЩ╬УНЬ╪в	0	100	442	1	й╕це5╪в
484	10104	г╖йжиЯнюж╝г╠рЧ╥Ч	0	100	641	1	й╕це5╪в
485	10104	г╖йжиЯнюж╝г╠рЧ╥Ч	0	100	642	1	й╕це5╪в
486	10104	г╖йжиЯнюж╝г╠рЧ╥Ч	0	100	643	1	й╕це5╪в
487	10104	г╖йжиЯнюж╝г╠рЧ╥Ч	0	100	644	1	й╕це5╪в
488	10104	╫П╧Бй╔е╝ж╝╥ПюАрб	0	100	841	1	й╕це5╪в
489	10104	╫П╧Бй╔е╝ж╝╥ПюАрб	0	100	842	1	й╕це5╪в
490	10104	лЛрТй╔е╝ж╝╥Пторб	0	100	941	1	й╕це5╪в
491	10104	лЛрТй╔е╝ж╝╥Пторб	0	100	942	1	й╕це5╪в
492	10104	ж╢╥╗Ё╓юож╝╥ЖвПрб	0	100	1141	1	й╕це5╪в
493	10104	ж╢╥╗Ё╓юож╝╥ЖвПрб	0	100	1142	1	й╕це5╪в
494	10104	ж╢╥╗Ё╓юож╝╥ЖвПрб	0	100	1143	1	й╕це5╪в
495	10104	ж╢╥╗Ё╓юож╝╥ЖвПрб	0	100	1144	1	й╕це5╪в
496	10104	уф╟ТЁ╓юож╝аЗжзрб	0	100	1241	1	й╕це5╪в
497	10104	уф╟ТЁ╓юож╝аЗжзрб	0	100	1242	1	й╕це5╪в
498	10104	уф╟ТЁ╓юож╝аЗжзрб	0	100	1243	1	й╕це5╪в
499	10104	уф╟ТЁ╓юож╝аЗжзрб	0	100	1244	1	й╕це5╪в
500	10104	иогЕуФхкж╝иЯ©у╥╗еш	0	100	1441	1	й╕це5╪в
501	10104	иогЕуФхкж╝иЯ©у╥╗еш	0	100	1442	1	й╕це5╪в
502	10104	иогЕуФхкж╝иЯ©у╥╗еш	0	100	1443	1	й╕це5╪в
503	10104	иогЕуФхкж╝иЯ©у╥╗еш	0	100	1444	1	й╕це5╪в
504	10104	вооЖиохкж╝сЫ©у╥Ч	0	100	1541	1	й╕це5╪в
505	10104	вооЖиохкж╝сЫ©у╥Ч	0	100	1542	1	й╕це5╪в
506	10104	вооЖиохкж╝сЫ©у╥Ч	0	100	1543	1	й╕це5╪в
507	10104	вооЖиохкж╝сЫ©у╥Ч	0	100	1544	1	й╕це5╪в
508	10104	уР╬Эт╙к╖ж╝нчк╚у╫НЬ	0	100	1741	1	й╕це5╪в
509	10104	уР╬Эт╙к╖ж╝нчк╚у╫НЬ	0	100	1742	1	й╕це5╪в
510	10104	уР╬Эт╙к╖ж╝нчк╚у╫НЬ	0	100	1743	1	й╕це5╪в
511	10104	уР╬Эт╙к╖ж╝нчк╚у╫НЬ	0	100	1744	1	й╕це5╪в
512	10104	уВб╡т╙к╖ж╝╟туъу╫НЬ	0	100	1841	1	й╕це5╪в
513	10104	уВб╡т╙к╖ж╝╟туъу╫НЬ	0	100	1842	1	й╕це5╪в
514	10104	уВб╡т╙к╖ж╝╟туъу╫НЬ	0	100	1843	1	й╕це5╪в
515	10104	уВб╡т╙к╖ж╝╟туъу╫НЬ	0	100	1844	1	й╕це5╪в
516	10104	яжбчвПуъж╝д╖╩Йрб	0	100	2041	1	й╕це5╪в
517	10104	яжбчвПуъж╝д╖╩Йрб	0	100	2042	1	й╕це5╪в
518	10104	яжбчвПуъж╝д╖╩Йрб	0	100	2043	1	й╕це5╪в
519	10104	яжбчвПуъж╝д╖╩Йрб	0	100	2044	1	й╕це5╪в
520	10104	╧ф╤╬вПуъж╝йилЛрб	0	100	2141	1	й╕це5╪в
521	10104	╧ф╤╬вПуъж╝йилЛрб	0	100	2142	1	й╕це5╪в
522	10104	╧ф╤╬вПуъж╝йилЛрб	0	100	2143	1	й╕це5╪в
523	10104	╧ф╤╬вПуъж╝йилЛрб	0	100	2144	1	й╕це5╪в
524	10105	╢Од╕йввЫж╝╣шймв╟	0	101	241	1	й╕це5©Ц
525	10105	╢Од╕йввЫж╝╣шймв╟	0	101	242	1	й╕це5©Ц
526	10105	╡ь╬╜йввЫж╝пЧ╬╡в╟	0	101	341	1	й╕це5©Ц
527	10105	╡ь╬╜йввЫж╝пЧ╬╡в╟	0	101	342	1	й╕це5©Ц
528	10105	бч╨╨йввЫж╝уЩ╬Ув╟	0	101	441	1	й╕це5©Ц
529	10105	бч╨╨йввЫж╝уЩ╬Ув╟	0	101	442	1	й╕це5©Ц
530	10105	г╖йжиЯнюж╝г╠рЧв╟	0	101	641	1	й╕це5©Ц
531	10105	г╖йжиЯнюж╝г╠рЧв╟	0	101	642	1	й╕це5©Ц
532	10105	г╖йжиЯнюж╝г╠рЧв╟	0	101	643	1	й╕це5©Ц
533	10105	г╖йжиЯнюж╝г╠рЧв╟	0	101	644	1	й╕це5©Ц
534	10105	╫П╧Бй╔е╝ж╝╥ПюАв╟	0	101	841	1	й╕це5©Ц
535	10105	╫П╧Бй╔е╝ж╝╥ПюАв╟	0	101	842	1	й╕це5©Ц
536	10105	лЛрТй╔е╝ж╝╥Птов╟	0	101	941	1	й╕це5©Ц
537	10105	лЛрТй╔е╝ж╝╥Птов╟	0	101	942	1	й╕це5©Ц
538	10105	ж╢╥╗Ё╓юож╝╥ЖвПв╟	0	101	1141	1	й╕це5©Ц
539	10105	ж╢╥╗Ё╓юож╝╥ЖвПв╟	0	101	1142	1	й╕це5©Ц
540	10105	ж╢╥╗Ё╓юож╝╥ЖвПв╟	0	101	1143	1	й╕це5©Ц
541	10105	ж╢╥╗Ё╓юож╝╥ЖвПв╟	0	101	1144	1	й╕це5©Ц
542	10105	уф╟ТЁ╓юож╝аЗжзв╟	0	101	1241	1	й╕це5©Ц
543	10105	уф╟ТЁ╓юож╝аЗжзв╟	0	101	1242	1	й╕це5©Ц
544	10105	уф╟ТЁ╓юож╝аЗжзв╟	0	101	1243	1	й╕це5©Ц
545	10105	уф╟ТЁ╓юож╝аЗжзв╟	0	101	1244	1	й╕це5©Ц
546	10105	иогЕуФхкж╝иЯ©ув╟	0	101	1441	1	й╕це5©Ц
547	10105	иогЕуФхкж╝иЯ©ув╟	0	101	1442	1	й╕це5©Ц
548	10105	иогЕуФхкж╝иЯ©ув╟	0	101	1443	1	й╕це5©Ц
549	10105	иогЕуФхкж╝иЯ©ув╟	0	101	1444	1	й╕це5©Ц
550	10105	вооЖиохкж╝сЫ©ув╟	0	101	1541	1	й╕це5©Ц
551	10105	вооЖиохкж╝сЫ©ув╟	0	101	1542	1	й╕це5©Ц
552	10105	вооЖиохкж╝сЫ©ув╟	0	101	1543	1	й╕це5©Ц
553	10105	вооЖиохкж╝сЫ©ув╟	0	101	1544	1	й╕це5©Ц
554	10105	уР╬Эт╙к╖ж╝нчк╚в╟	0	101	1741	1	й╕це5©Ц
555	10105	уР╬Эт╙к╖ж╝нчк╚в╟	0	101	1742	1	й╕це5©Ц
556	10105	уР╬Эт╙к╖ж╝нчк╚в╟	0	101	1743	1	й╕це5©Ц
557	10105	уР╬Эт╙к╖ж╝нчк╚в╟	0	101	1744	1	й╕це5©Ц
558	10105	уВб╡т╙к╖ж╝╟туъв╟	0	101	1841	1	й╕це5©Ц
559	10105	уВб╡т╙к╖ж╝╟туъв╟	0	101	1842	1	й╕це5©Ц
560	10105	уВб╡т╙к╖ж╝╟туъв╟	0	101	1843	1	й╕це5©Ц
561	10105	уВб╡т╙к╖ж╝╟туъв╟	0	101	1844	1	й╕це5©Ц
562	10105	яжбчвПуъж╝д╖╩Йв╟	0	101	2041	1	й╕це5©Ц
563	10105	яжбчвПуъж╝д╖╩Йв╟	0	101	2042	1	й╕це5©Ц
564	10105	яжбчвПуъж╝д╖╩Йв╟	0	101	2043	1	й╕це5©Ц
565	10105	яжбчвПуъж╝д╖╩Йв╟	0	101	2044	1	й╕це5©Ц
566	10105	╧ф╤╬вПуъж╝йилЛв╟	0	101	2141	1	й╕це5©Ц
567	10105	╧ф╤╬вПуъж╝йилЛв╟	0	101	2142	1	й╕це5©Ц
568	10105	╧ф╤╬вПуъж╝йилЛв╟	0	101	2143	1	й╕це5©Ц
569	10105	╧ф╤╬вПуъж╝йилЛв╟	0	101	2144	1	й╕це5©Ц
570	10106	╢Од╕йввЫж╝╣шйм╟Бж╦	0	102	241	1	й╕це5йвйн
571	10106	╢Од╕йввЫж╝╣шйм╟Бж╦	0	102	242	1	й╕це5йвйн
572	10106	╡ь╬╜йввЫж╝пЧ╬╡╟Бж╦	0	102	341	1	й╕це5йвйн
573	10106	╡ь╬╜йввЫж╝пЧ╬╡╟Бж╦	0	102	342	1	й╕це5йвйн
574	10106	бч╨╨йввЫж╝уЩ╬У╟Бж╦	0	102	441	1	й╕це5йвйн
575	10106	бч╨╨йввЫж╝уЩ╬У╟Бж╦	0	102	442	1	й╕це5йвйн
576	10106	г╖йжиЯнюж╝г╠рЧеЕ	0	102	641	1	й╕це5йвйн
577	10106	г╖йжиЯнюж╝г╠рЧеЕ	0	102	642	1	й╕це5йвйн
578	10106	г╖йжиЯнюж╝г╠рЧеЕ	0	102	643	1	й╕це5йвйн
579	10106	г╖йжиЯнюж╝г╠рЧеЕ	0	102	644	1	й╕це5йвйн
580	10106	╫П╧Бй╔е╝ж╝╥ПюАсЯ╫Д	0	102	841	1	й╕це5йвйн
581	10106	╫П╧Бй╔е╝ж╝╥ПюАсЯ╫Д	0	102	842	1	й╕це5йвйн
582	10106	╫П╧Бй╔е╝ж╝╥ПюА╢Д╫Д	0	102	845	1	й╕це5йвйн
583	10106	╫П╧Бй╔е╝ж╝╥ПюА╢Д╫Д	0	102	846	1	й╕це5йвйн
584	10106	ж╢╥╗Ё╓юож╝╥ЖвПеЕ	0	102	1141	1	й╕це5йвйн
585	10106	ж╢╥╗Ё╓юож╝╥ЖвПеЕ	0	102	1142	1	й╕це5йвйн
586	10106	ж╢╥╗Ё╓юож╝╥ЖвПеЕ	0	102	1143	1	й╕це5йвйн
587	10106	ж╢╥╗Ё╓юож╝╥ЖвПеЕ	0	102	1144	1	й╕це5йвйн
588	10106	уф╟ТЁ╓юож╝аЗжзеЕ	0	102	1241	1	й╕це5йвйн
589	10106	уф╟ТЁ╓юож╝аЗжзеЕ	0	102	1242	1	й╕це5йвйн
590	10106	уф╟ТЁ╓юож╝аЗжзеЕ	0	102	1243	1	й╕це5йвйн
591	10106	уф╟ТЁ╓юож╝аЗжзеЕ	0	102	1244	1	й╕це5йвйн
